,date,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility
890,2018-08-21,7859.17,427060.0,0.49,2733.83,11360000.0,1.31,95.26,-0.67
891,2018-08-20,7821.01,411860.0,0.06,2698.47,11080000.0,1.11,95.9,-0.21
892,2018-08-17,7816.33,481160.0,0.13,2668.97,11240000.0,-1.34,96.1,-0.56
893,2018-08-16,7806.52,468960.0,0.42,2705.19,12030000.0,-0.66,96.64,-0.06
894,2018-08-15,7774.12,535190.0,-1.23,2723.26,11620000.0,-2.07,96.7,-0.03
895,2018-08-14,7870.89,451620.0,0.65,2780.96,10960000.0,-0.18,96.73,0.35
896,2018-08-13,7819.71,433650.0,-0.25,2785.87,12750000.0,-0.34,96.39,0.03
897,2018-08-10,7839.11,485570.0,-0.67,2795.31,12150000.0,0.03,96.36,0.9
898,2018-08-09,7891.78,451620.0,0.04,2794.38,15170000.0,1.83,95.5,0.47
899,2018-08-08,7888.33,474700.0,0.06,2744.07,14770000.0,-1.27,95.05,-0.18
900,2018-08-07,7883.66,514390.0,0.31,2779.37,14960000.0,2.74,95.22,-0.15
901,2018-08-06,7859.68,493690.0,0.61,2705.16,12980000.0,-1.29,95.36,0.23
902,2018-08-03,7812.02,477350.0,0.12,2740.44,12700000.0,-1.0,95.14,-0.02
903,2018-08-02,7802.69,491310.0,1.24,2768.02,17420000.0,-2.0,95.16,0.57
904,2018-08-01,7707.29,531480.0,0.46,2824.53,14950000.0,-1.8,94.62,0.14
905,2018-07-31,7671.79,566030.0,0.55,2876.4,11890000.0,0.26,94.49,0.18
906,2018-07-30,7630.0,503870.0,-1.39,2869.05,15170000.0,-0.16,94.32,-0.37
907,2018-07-27,7737.42,520000.0,-1.46,2873.59,14640000.0,-0.3,94.67,-0.08
908,2018-07-26,7852.19,521679.99999999994,-1.01,2882.23,16840000.0,-0.74,94.75,0.41
909,2018-07-25,7932.24,465420.0,1.17,2903.65,16780000.0,-0.07,94.36,-0.26
910,2018-07-24,7840.77,470760.0,-0.01,2905.56,22960000.0,1.61,94.61,-0.06
911,2018-07-23,7841.87,395310.0,0.28,2859.54,17340000.0,1.07,94.67,0.23
912,2018-07-20,7820.2,464630.0,-0.07,2829.27,14590000.0,2.05,94.45,-0.74
913,2018-07-19,7825.3,434390.0,-0.37,2772.55,11450000.0,-0.53,95.15,0.07
914,2018-07-18,7854.44,437890.0,-0.01,2787.26,12100000.0,-0.39,95.08,0.15
915,2018-07-17,7855.12,406400.0,0.63,2798.13,10540000.0,-0.57,94.94,0.45
916,2018-07-16,7805.72,429290.0,-0.26,2814.04,10780000.0,-0.61,94.51,-0.25
917,2018-07-13,7825.98,413130.0,0.03,2831.18,11770000.0,-0.23,94.75,-0.06
918,2018-07-12,7823.92,453330.0,1.39,2837.66,14700000.0,2.16,94.81,0.1
919,2018-07-11,7716.61,420720.0,-0.55,2777.77,12680000.0,-1.76,94.72,0.61
920,2018-07-10,7759.2,419190.0,0.04,2827.63,11710000.0,0.44,94.15,0.07
921,2018-07-09,7756.2,453760.0,0.88,2815.11,12150000.0,2.47,94.08,0.04
922,2018-07-06,7688.39,431500.0,1.34,2747.23,13630000.0,0.49,94.04,-0.46
923,2018-07-05,7586.43,471530.0,1.12,2733.88,12920000.0,-0.92,94.47,-0.21
924,2018-07-03,7502.67,298410.0,-0.86,2786.89,14250000.0,0.41,94.67,-0.38
925,2018-07-02,7567.69,447150.0,0.76,2775.56,13700000.0,-2.52,95.03,0.41
926,2018-06-29,7510.3,634630.0,0.09,2847.42,12570000.0,2.17,94.64,-0.79
927,2018-06-28,7503.68,512330.00000000006,0.79,2786.9,11840000.0,-0.93,95.39,0.13
928,2018-06-27,7445.09,537350.0,-1.54,2813.18,12940000.0,-1.1,95.27,0.64
929,2018-06-26,7561.63,496220.0,0.39,2844.51,12590000.0,-0.52,94.66,0.4
930,2018-06-25,7532.01,595360.0,-2.09,2859.34,12190000.0,-1.05,94.28,-0.25
931,2018-06-22,7692.82,1670000.0,-0.26,2889.76,12610000.0,0.49,94.52,-0.23
932,2018-06-21,7712.95,549360.0,-0.88,2875.81,15440000.0,-1.37,94.74,-0.34
933,2018-06-20,7781.52,513780.0,0.72,2915.73,14430000.0,0.27,95.06,-0.02
934,2018-06-19,7725.59,577300.0,-0.28,2907.82,23050000.0,-3.78,95.08,0.3
935,2018-06-18,7747.02,522210.00000000006,0.01,,,,94.8,0.01
936,2018-06-15,7746.38,1220000.0,-0.19,3021.9,14450000.0,-0.73,94.79,0.02
937,2018-06-14,7761.04,532090.0,0.85,3044.16,11550000.0,-0.18,94.77,1.13
938,2018-06-13,7695.7,552680.0,-0.11,3049.8,11960000.0,-0.97,93.71,-0.1
939,2018-06-12,7703.79,474860.0,0.57,3079.8,11330000.0,0.89,93.8,0.24
940,2018-06-11,7659.93,451370.0,0.19,3052.78,10860000.0,-0.47,93.58,0.03
941,2018-06-08,7645.51,467610.0,0.14,3067.15,13470000.0,-1.36,93.55,0.16
942,2018-06-07,7635.07,505790.0,-0.7,3109.5,12780000.0,-0.18,93.4,-0.28
943,2018-06-06,7689.24,502980.0,0.67,3115.18,12020000.0,0.03,93.66,-0.26
944,2018-06-05,7637.86,480100.0,0.41,3114.21,11870000.0,0.74,93.9,-0.13
945,2018-06-04,7606.46,527780.0,0.69,3091.19,11460000.0,0.52,94.02,-0.18
946,2018-06-01,7554.33,523740.0,1.51,3075.14,12990000.0,-0.66,94.19,0.22
947,2018-05-31,7442.12,724940.0,-0.27,3095.47,14050000.0,1.78,93.98,-0.18
948,2018-05-30,7462.45,487100.0,0.89,3041.44,15510000.0,-2.53,94.15,-0.72
949,2018-05-29,7396.59,479260.0,-0.5,3120.46,13570000.0,-0.47,94.83,0.68
950,2018-05-25,7433.85,386020.0,0.13,3141.3,12860000.0,-0.42,94.19,0.46
951,2018-05-24,7424.43,428960.0,-0.02,3154.65,12410000.0,-0.45,93.76,-0.26
952,2018-05-23,7425.95,445080.0,0.64,3168.96,15780000.0,-1.41,94.0,0.42
953,2018-05-22,7378.45,434480.0,-0.21,3214.35,14430000.0,0.02,93.61,-0.07
954,2018-05-21,7394.04,443540.0,0.54,3213.84,16450000.0,0.64,93.68,0.04
955,2018-05-18,7354.34,484550.0,-0.38,3193.3,13650000.0,1.24,93.64,0.18
956,2018-05-17,7382.47,416150.0,-0.21,3154.28,11400000.0,-0.48,93.47,0.09
957,2018-05-16,7398.3,474870.0,0.63,3169.57,13050000.0,-0.71,93.39,0.18
958,2018-05-15,7351.63,493490.0,-0.81,3192.12,12450000.0,0.57,93.22,0.68
959,2018-05-14,7411.31,489170.0,0.11,3174.03,12930000.0,0.34,92.59,0.05
960,2018-05-11,7402.88,484840.0,-0.03,3163.26,13070000.0,-0.35,92.54,-0.12
961,2018-05-10,7404.98,490340.0,0.89,3174.41,13300000.0,0.48,92.65,-0.42
962,2018-05-09,7339.9,521100.0,1.0,3159.15,12260000.0,-0.07,93.04,-0.09
963,2018-05-08,7266.9,501790.0,0.02,3161.5,14690000.0,0.79,93.12,0.4
964,2018-05-07,7265.21,465630.0,0.77,3136.64,13890000.0,1.48,92.75,0.19
965,2018-05-04,7209.62,490020.0,1.71,3091.03,11870000.0,-0.32,92.57,0.17
966,2018-05-03,7088.15,525370.0,-0.18,3100.86,14000000.0,0.64,92.41,-0.11
967,2018-05-02,7100.9,508020.0,-0.42,3081.18,13420000.0,-0.03,92.51,0.06
968,2018-05-01,7130.7,461100.0,0.91,,,,92.45,0.66
969,2018-04-30,7066.27,510260.0,-0.75,,,,91.84,0.33
970,2018-04-27,7119.8,468930.0,0.02,3082.23,13120000.0,0.23,91.54,-0.02
971,2018-04-26,7118.68,486820.0,1.64,3075.03,13400000.0,-1.38,91.56,0.43
972,2018-04-25,7003.74,459970.0,-0.05,3117.97,12730000.0,-0.35,91.17,0.44
973,2018-04-24,7007.35,512280.0,-1.7,3128.93,16230000.0,1.99,90.77,-0.2
974,2018-04-23,7128.6,421040.0,-0.25,3068.01,13170000.0,-0.11,90.95,0.7
975,2018-04-20,7146.13,503760.0,-1.27,3071.54,15510000.0,-1.47,90.32,0.42
976,2018-04-19,7238.06,447930.0,-0.78,3117.38,16010000.000000002,0.84,89.94,0.36
977,2018-04-18,7295.24,431370.0,0.19,3091.4,15930000.0,0.8,89.62,0.11
978,2018-04-17,7281.1,440910.0,1.74,3066.8,14720000.0,-1.41,89.52,0.11
979,2018-04-16,7156.28,426930.0,0.7,3110.65,15440000.0,-1.53,89.42,-0.42
980,2018-04-13,7106.65,406690.0,-0.47,3159.05,12760000.0,-0.66,89.8,0.06
981,2018-04-12,7140.25,449390.0,1.01,3180.16,14820000.0,-0.87,89.75,0.2
982,2018-04-11,7069.03,407700.0,-0.36,3208.08,17590000.0,0.56,89.57,-0.02
983,2018-04-10,7094.3,532610.0,2.07,3190.32,16820000.0,1.66,89.59,-0.28
984,2018-04-09,6950.34,494550.0,0.51,3138.29,13960000.0,0.23,89.84,-0.3
985,2018-04-06,6915.11,564290.0,-2.28,,,,90.11,-0.39
986,2018-04-05,7076.55,493980.0,0.49,,,,90.46,0.36
987,2018-04-04,7042.11,543640.0,1.45,3131.11,14700000.0,-0.18,90.14,-0.07
988,2018-04-03,6941.28,565720.0,1.04,3136.63,15220000.0,-0.84,90.2,0.17
989,2018-04-02,6870.12,586470.0,-2.74,3163.18,17770000.0,-0.18,90.05,0.09
990,2018-03-29,7063.44,683330.0,1.64,3160.53,17030000.0,1.22,90.15,0.1
991,2018-03-28,6949.23,589910.0,-0.85,3122.29,16350000.000000002,-1.4,90.06,0.82
992,2018-03-27,7008.81,567570.0,-2.93,3166.65,18910000.0,1.05,89.33,0.34
993,2018-03-26,7220.54,575540.0,3.26,3133.72,18640000.0,-0.6,89.03,-0.5
994,2018-03-23,6992.67,589290.0,-2.43,3152.76,27550000.0,-3.39,89.48,-0.42
995,2018-03-22,7166.68,559160.0,-2.43,3263.48,15040000.0,-0.53,89.86,0.09
996,2018-03-21,7345.28,465540.0,-0.26,3280.95,16840000.0,-0.29,89.78,-0.65
997,2018-03-20,7364.3,486460.0,0.27,3290.64,13990000.0,0.35,90.37,0.67
998,2018-03-19,7344.24,574520.0,-1.84,3279.25,13800000.0,0.29,89.77,-0.51
999,2018-03-16,7481.99,1260000.0,0.0,3269.88,14120000.0,-0.65,90.23,0.1
1000,2018-03-15,7481.74,488940.0,-0.2,3291.11,14860000.0,-0.01,90.14,0.49
1001,2018-03-14,7496.81,516220.0,-0.19,3291.38,15750000.0,-0.57,89.7,0.04
1002,2018-03-13,7511.01,582400.0,-1.02,3310.24,17710000.0,-0.49,89.66,-0.26
1003,2018-03-12,7588.32,537020.0,0.36,3326.7,20650000.0,0.59,89.89,-0.22
1004,2018-03-09,7560.81,560830.0,1.79,3307.17,16840000.0,0.57,90.09,-0.1
1005,2018-03-08,7427.95,532540.0,0.42,3288.41,14980000.0,0.51,90.18,0.6
1006,2018-03-07,7396.65,548700.0,0.33,3271.67,16870000.0,-0.55,89.64,0.02
1007,2018-03-06,7372.01,544060.0,0.56,3289.64,19540000.0,1.0,89.62,-0.51
1008,2018-03-05,7330.7,508640.0,1.0,3256.93,14480000.0,0.07,90.08,0.16
1009,2018-03-02,7257.87,562030.0,1.08,3254.53,15090000.0,-0.59,89.94,-0.42
1010,2018-03-01,7180.56,593820.0,-1.27,3273.75,15910000.0,0.44,90.32,-0.32
1011,2018-02-28,7273.01,603590.0,-0.78,3259.41,15100000.0,-0.99,90.61,0.28
1012,2018-02-27,7330.35,530420.0,-1.23,3292.07,17420000.0,-1.13,90.36,0.57
1013,2018-02-26,7421.46,448970.0,1.15,3329.57,18860000.0,1.23,89.85,-0.03
1014,2018-02-23,7337.39,445460.0,1.77,3289.02,14580000.0,0.63,89.88,0.16
1015,2018-02-22,7210.09,465450.0,-0.11,3268.56,13870000.0,2.17,89.74,-0.29
1016,2018-02-21,7218.23,475700.0,-0.22,,,,90.0,0.31
1017,2018-02-20,7234.31,489830.0,-0.07,,,,89.72,0.7
1018,2018-02-16,7239.47,515059.99999999994,-0.23,,,,89.1,0.58
1019,2018-02-15,7256.43,508640.0,1.58,,,,88.59,-0.59
1020,2018-02-14,7143.61,545970.0,1.85,3199.16,10030000.0,0.45,89.12,-0.65
1021,2018-02-13,7013.51,441580.0,0.45,3184.96,15150000.0,0.98,89.7,-0.57
1022,2018-02-12,6981.96,580700.0,1.56,3154.13,15330000.0,0.78,90.21,-0.25
1023,2018-02-09,6874.49,794770.0,1.44,3129.85,25640000.0,-4.05,90.44,0.23
1024,2018-02-08,6777.16,672310.0,-3.9,3262.05,20130000.0,-1.43,90.23,-0.02
1025,2018-02-07,7051.98,579220.0,-0.9,3309.26,26090000.0,-1.82,90.25,0.75
1026,2018-02-06,7115.88,789880.0,2.13,3370.65,28060000.0,-3.35,89.58,0.03
1027,2018-02-05,6967.53,760520.0,-3.78,3487.5,21770000.0,0.73,89.55,0.4
1028,2018-02-02,7240.95,618430.0,-1.96,3462.08,20810000.0,0.44,89.19,0.59
1029,2018-02-01,7385.86,538730.0,-0.35,3446.98,26050000.0,-0.97,88.67,-0.52
1030,2018-01-31,7411.48,611530.0,0.12,3480.83,20730000.0,-0.21,89.13,-0.03
1031,2018-01-30,7402.48,505850.0,-0.86,3488.01,18640000.0,-0.99,89.16,-0.17
1032,2018-01-29,7466.51,486380.0,-0.52,3523.0,23600000.0,-0.99,89.31,0.27
1033,2018-01-26,7505.77,485120.0,1.28,3558.13,22270000.0,0.28,89.07,-0.36
1034,2018-01-25,7411.16,464670.0,-0.05,3548.31,24340000.0,-0.31,89.39,0.2
1035,2018-01-24,7415.06,520520.0,-0.61,3559.47,25300000.0,0.37,89.21,-1.01
1036,2018-01-23,7460.29,472920.0,0.71,3546.5,23870000.0,1.29,90.12,-0.31
1037,2018-01-22,7408.03,501220.0,0.98,3501.36,21750000.0,0.39,90.4,-0.19
1038,2018-01-19,7336.38,510980.0,0.55,3487.86,24750000.0,0.38,90.57,0.08
1039,2018-01-18,7296.05,463520.0,-0.03,3474.75,22000000.0,0.87,90.5,-0.04
1040,2018-01-17,7298.28,518580.00000000006,1.03,3444.67,26100000.0,0.24,90.54,0.17
1041,2018-01-16,7223.69,577490.0,-0.51,3436.59,21150000.0,0.77,90.39,-0.64
1042,2018-01-12,7261.06,464780.0,0.68,3428.94,17410000.0,0.11,90.97,-0.96
1043,2018-01-11,7211.78,456810.0,0.81,3425.34,17380000.0,0.1,91.85,-0.52
1044,2018-01-10,7153.57,457150.0,-0.14,3421.83,20910000.0,0.23,92.33,-0.22
1045,2018-01-09,7163.58,491700.0,0.09,3413.9,19150000.0,0.13,92.53,0.18
1046,2018-01-08,7157.39,497210.0,0.29,3409.48,23620000.0,0.52,92.36,0.45
1047,2018-01-05,7136.56,476410.0,0.83,3391.75,21310000.0,0.18,91.95,0.11
1048,2018-01-04,7077.91,493870.0,0.18,3385.71,20700000.0,0.49,91.85,-0.34
1049,2018-01-03,7065.53,483920.0,0.84,3369.11,21380000.0,0.62,92.16,0.32
1050,2018-01-02,7006.9,462200.0,1.5,3348.33,20230000.0,1.24,91.87,-0.41
1051,2017-12-29,6903.39,422840.0,-0.67,3307.17,14160000.0,0.33,92.12,-0.52
1052,2017-12-28,6950.16,293060.0,0.16,3296.38,17540000.0,0.63,92.6,-0.46
1053,2017-12-27,6939.34,316130.0,0.04,3275.78,16270000.0,-0.92,93.03,-0.25
1054,2017-12-26,6936.25,322150.0,-0.34,3306.12,14240000.0,0.78,93.26,-0.1
1055,2017-12-22,6959.96,372940.0,-0.08,3297.06,12400000.0,-0.09,93.35,0.08
1056,2017-12-21,6965.36,436630.0,0.06,3300.06,14210000.0,0.38,93.28,-0.03
1057,2017-12-20,6960.96,442660.0,-0.04,3287.61,13770000.0,-0.27,93.31,-0.14
1058,2017-12-19,6963.85,514900.0,-0.44,3296.54,11510000.0,0.88,93.44,-0.27
1059,2017-12-18,6994.76,539240.0,0.84,3267.92,12070000.0,0.05,93.69,-0.26
1060,2017-12-15,6936.58,1420000.0,1.17,3266.14,13090000.0,-0.8,93.93,0.47
1061,2017-12-14,6856.53,496560.0,-0.28,3292.44,12050000.0,-0.32,93.49,0.06
1062,2017-12-13,6875.8,490980.0,0.2,3303.04,11200000.0,0.68,93.43,-0.71
1063,2017-12-12,6862.32,456450.0,-0.19,3280.81,12460000.0,-1.25,94.1,0.25
1064,2017-12-11,6875.08,448360.0,0.51,3322.2,13200000.0,0.98,93.87,-0.03
1065,2017-12-08,6840.08,429260.0,0.4,3289.99,13320000.0,0.55,93.9,0.11
1066,2017-12-07,6812.84,475250.0,0.54,3272.05,13210000.0,-0.67,93.8,0.2
1067,2017-12-06,6776.38,454870.0,0.21,3293.96,15160000.0,-0.29,93.61,0.25
1068,2017-12-05,6762.21,518900.0,-0.19,3303.68,20830000.0,-0.18,93.38,0.2
1069,2017-12-04,6775.37,600980.0,-1.05,3309.62,14810000.0,-0.24,93.19,0.32
1070,2017-12-01,6847.59,547880.0,-0.38,3317.62,13920000.0,0.01,92.89,-0.17
1071,2017-11-30,6873.97,730820.0,0.73,3317.19,15660000.0,-0.62,93.05,-0.12
1072,2017-11-29,6824.39,586180.0,-1.27,3337.86,18380000.0,0.13,93.16,-0.12
1073,2017-11-28,6912.36,477320.0,0.49,3333.66,13820000.0,0.34,93.27,0.4
1074,2017-11-27,6878.52,444300.0,-0.15,3322.23,16640000.0,-0.94,92.9,0.13
1075,2017-11-24,6889.16,223070.0,0.32,3353.82,15960000.0,0.06,92.78,-0.47
1076,2017-11-22,6867.36,386640.0,0.07,3430.46,21360000.0,0.59,93.22,-0.78
1077,2017-11-21,6862.48,465900.0,1.06,3410.5,19690000.0,0.53,93.95,-0.14
1078,2017-11-20,6790.71,437870.0,0.12,3392.4,17650000.0,0.28,94.08,0.45
1079,2017-11-17,6782.79,493180.0,-0.15,3382.91,24950000.0,-0.48,93.66,-0.29
1080,2017-11-16,6793.29,476980.0,1.3,3399.25,15670000.0,-0.1,93.93,0.13
1081,2017-11-15,6706.21,457210.0,-0.47,3402.52,16880000.0,-0.79,93.81,-0.02
1082,2017-11-14,6737.87,462990.0,-0.29,3429.55,19650000.0,-0.53,93.83,-0.7
1083,2017-11-13,6757.6,462890.0,0.1,3447.84,20540000.0,0.44,94.49,0.11
1084,2017-11-10,6750.94,464510.0,0.01,3432.67,18930000.0,0.14,94.39,-0.05
1085,2017-11-09,6750.05,517860.0,-0.58,3427.79,15860000.0,0.36,94.44,-0.45
1086,2017-11-08,6789.12,509540.0,0.32,3415.46,18540000.0,0.06,94.87,-0.04
1087,2017-11-07,6767.78,531060.0,-0.27,3413.57,19060000.0,0.75,94.91,0.16
1088,2017-11-06,6786.44,524230.0,0.33,3388.17,15460000.0,0.49,94.76,-0.19
1089,2017-11-03,6764.44,521390.0,0.74,3371.74,17270000.0,-0.34,94.94,0.26
1090,2017-11-02,6714.94,533720.0,-0.02,3383.31,16690000.000000002,-0.37,94.69,-0.13
1091,2017-11-01,6716.53,491990.0,-0.17,3395.91,18060000.0,0.08,94.81,0.27
1092,2017-10-31,6727.67,509980.0,0.43,3393.34,15350000.0,0.09,94.55,-0.01
1093,2017-10-30,6698.96,477430.0,-0.03,3390.34,20830000.0,-0.77,94.56,-0.38
1094,2017-10-27,6701.26,566650.0,2.2,3416.81,17030000.0,0.27,94.92,0.33
1095,2017-10-26,6556.77,496860.0,-0.11,3407.57,18380000.0,0.31,94.61,0.96
1096,2017-10-25,6563.89,493720.0,-0.52,3396.9,12310000.0,0.26,93.71,-0.06
1097,2017-10-24,6598.43,421460.0,0.18,3388.25,13990000.0,0.22,93.77,-0.18
1098,2017-10-23,6586.83,417650.0,-0.64,3380.7,13080000.0,0.06,93.94,0.26
1099,2017-10-20,6629.05,457360.0,0.36,3378.65,12720000.0,0.25,93.7,0.58
1100,2017-10-19,6605.07,424740.0,-0.29,3370.17,15850000.0,-0.34,93.16,-0.21
1101,2017-10-18,6624.22,390340.0,0.01,3381.79,15720000.0,0.29,93.36,-0.16
1102,2017-10-17,6623.66,375090.0,-0.01,3372.04,12540000.0,-0.19,93.51,0.21
1103,2017-10-16,6624.01,373940.0,0.28,3378.47,17430000.0,-0.36,93.31,0.24
1104,2017-10-13,6605.8,417540.0,0.22,3390.52,14000000.0,0.13,93.09,0.03
1105,2017-10-12,6591.51,476360.0,-0.18,3386.1,16180000.0,-0.06,93.06,0.04
1106,2017-10-11,6603.55,429370.0,0.25,3388.28,18150000.0,0.16,93.02,-0.29
1107,2017-10-10,6587.25,401700.0,0.11,3382.99,17940000.0,0.26,93.29,-0.41
1108,2017-10-09,6579.73,359140.0,-0.16,3374.38,19170000.0,0.76,93.67,-0.14
1109,2017-10-06,6590.18,410590.0,0.07,,,,93.8,-0.17
1110,2017-10-05,6585.36,422210.0,0.78,,,,93.96,0.53
1111,2017-10-04,6534.63,434610.0,0.04,,,,93.46,-0.12
1112,2017-10-03,6531.71,438920.0,0.23,,,,93.57,0.01
1113,2017-10-02,6516.72,448110.0,0.32,,,,93.56,0.52
1114,2017-09-29,6495.96,492430.0,0.66,3348.94,14490000.0,0.28,93.08,0.0
1115,2017-09-28,6453.45,428050.0,0.0,3339.64,14940000.0,-0.17,93.08,-0.3
1116,2017-09-27,6453.26,470980.0,1.15,3345.27,14310000.0,0.05,93.36,0.42
1117,2017-09-26,6380.16,439700.0,0.15,3343.58,13260000.0,0.06,92.97,0.35
1118,2017-09-25,6370.59,486990.0,-0.88,3341.55,16960000.0,-0.33,92.65,0.52
1119,2017-09-22,6426.92,388100.0,0.07,3352.53,17920000.0,-0.16,92.17,-0.02
1120,2017-09-21,6422.69,400640.0,-0.52,3357.81,19740000.0,-0.24,92.19,-0.35
1121,2017-09-20,6456.04,470400.0,-0.08,3366.0,19220000.0,0.27,92.51,0.78
1122,2017-09-19,6461.32,430730.0,0.1,3356.84,19110000.0,-0.18,91.79,-0.28
1123,2017-09-18,6454.64,445500.0,0.1,3362.86,19030000.0,0.28,92.05,0.2
1124,2017-09-15,6448.47,1190000.0,0.3,3353.62,21980000.0,-0.53,91.87,-0.27
1125,2017-09-14,6429.08,430370.0,-0.48,3371.43,22130000.0,-0.38,92.12,-0.43
1126,2017-09-13,6460.19,447200.0,0.09,3384.15,19460000.0,0.14,92.52,0.7
1127,2017-09-12,6454.28,404690.0,0.34,3379.49,27290000.0,0.09,91.88,-0.02
1128,2017-09-11,6432.26,431570.0,1.13,3376.42,21900000.0,0.33,91.9,0.6
1129,2017-09-08,6360.19,408110.0,-0.59,3365.24,19840000.0,-0.01,91.35,-0.34
1130,2017-09-07,6397.87,433050.0,0.07,3365.5,22110000.0,-0.59,91.66,-0.68
1131,2017-09-06,6393.31,419280.0,0.28,3385.39,22910000.0,0.03,92.29,0.04
1132,2017-09-05,6375.57,438960.0,-0.93,3384.32,21660000.0,0.14,92.25,-0.42
1133,2017-09-01,6435.33,347640.0,0.1,3367.12,28250000.0,0.19,92.81,0.15
1134,2017-08-31,6428.66,478190.0,0.95,3360.81,23440000.0,-0.08,92.67,-0.23
1135,2017-08-30,6368.31,384510.0,1.05,3363.63,24690000.0,-0.05,92.88,0.68
1136,2017-08-29,6301.89,379620.0,0.3,3365.23,21950000.0,0.08,92.25,0.04
1137,2017-08-28,6283.02,384990.0,0.28,3362.65,25750000.0,0.93,92.21,-0.57
1138,2017-08-25,6265.64,343100.0,-0.09,3331.52,20580000.0,1.83,92.74,-0.58
1139,2017-08-24,6271.33,369110.0,-0.11,3271.51,16350000.000000002,-0.49,93.28,0.14
1140,2017-08-23,6278.41,349560.0,-0.3,3287.7,17980000.0,-0.08,93.15,-0.43
1141,2017-08-22,6297.48,363160.0,1.36,3290.23,18650000.0,0.1,93.55,0.49
1142,2017-08-21,6213.13,375220.0,-0.05,3286.91,18610000.0,0.56,93.09,-0.36
1143,2017-08-18,6216.53,469440.0,-0.09,3268.72,19110000.0,0.01,93.43,-0.2
1144,2017-08-17,6221.91,435270.0,-1.94,3268.43,20360000.0,0.68,93.62,0.09
1145,2017-08-16,6345.11,396200.0,0.19,3246.45,17690000.0,-0.15,93.54,-0.33
